log_file_path,lr,bs,ti,loss,smooth loss,h,ffnh,numh,numl,D,N,D/N,M,exp_name
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr6.910E-04_bs2048_mlr6.910E-05_resume_d20b/train_log_31.txt,0.000691,2048,23841,2.118154,2.1181097716252424,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr6.910E-04_bs2048_mlr6.910E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.450E-04_bs384_mlr3.450E-05_resume_d20b/train_log_31.txt,0.000345,384,127156,2.099407,2.101863018142105,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.450E-04_bs384_mlr3.450E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.450E-04_bs512_mlr3.450E-05_resume_d20b/train_log_31.txt,0.000345,512,95367,2.096799,2.105926947619696,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.450E-04_bs512_mlr3.450E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.730E-04_bs512_mlr1.730E-05_resume_d20b/train_log_31.txt,0.000173,512,95367,2.122181,2.131694184143452,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.730E-04_bs512_mlr1.730E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.450E-04_bs704_mlr3.450E-05_resume_d20b/train_log_31.txt,0.000345,704,69358,2.101796,2.1118220236713343,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.450E-04_bs704_mlr3.450E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr6.910E-04_bs128_mlr6.910E-05_resume_d20b/train_log_31.txt,0.000691,128,381469,2.095763,2.0900020657814458,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr6.910E-04_bs128_mlr6.910E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr5.524E-03_bs4096_mlr5.524E-04_resume_d20b/train_log_31.txt,0.005524,4096,11920,2.188415,2.1867641669191107,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr5.524E-03_bs4096_mlr5.524E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.730E-04_bs704_mlr1.730E-05_resume_d20b/train_log_31.txt,0.000173,704,69358,2.130383,2.1402697758322264,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.730E-04_bs704_mlr1.730E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr5.524E-03_bs64_mlr5.524E-04_resume_d20b/train_log_31.txt,0.005524,64,762939,3.674995,3.681724421192999,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr5.524E-03_bs64_mlr5.524E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.953E-03_bs2048_mlr1.953E-04_resume_d20b/train_log_31.txt,0.001953,2048,23841,2.11277,2.112595861889565,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.953E-03_bs2048_mlr1.953E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.450E-04_bs64_mlr3.450E-05_resume_d20b/train_log_31.txt,0.000345,64,762939,2.113397,2.107527213305453,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.450E-04_bs64_mlr3.450E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.450E-04_bs128_mlr3.450E-05_resume_d20b/train_log_31.txt,0.000345,128,381469,2.099972,2.094756304683467,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.450E-04_bs128_mlr3.450E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.381E-03_bs384_mlr1.381E-04_resume_d20b/train_log_31.txt,0.001381,384,127156,2.076049,2.077745603482512,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.381E-03_bs384_mlr1.381E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr9.770E-04_bs384_mlr9.770E-05_resume_d20b/train_log_31.txt,0.000977,384,127156,2.079223,2.0813076556016785,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr9.770E-04_bs384_mlr9.770E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr5.524E-03_bs512_mlr5.524E-04_resume_d20b/train_log_31.txt,0.005524,512,95367,2.101895,2.11127690257725,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr5.524E-03_bs512_mlr5.524E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.220E-04_bs64_mlr1.220E-05_resume_d20b/train_log_31.txt,0.000122,64,762939,2.131311,2.126513344028976,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.220E-04_bs64_mlr1.220E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr9.770E-04_bs1024_mlr9.770E-05_resume_d20b/train_log_31.txt,0.000977,1024,47683,2.089898,2.094605921279983,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr9.770E-04_bs1024_mlr9.770E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr2.762E-03_bs256_mlr2.762E-04_resume_d20b/train_log_31.txt,0.002762,256,190734,2.086103,2.0915727232174586,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr2.762E-03_bs256_mlr2.762E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.953E-03_bs1024_mlr1.953E-04_resume_d20b/train_log_31.txt,0.001953,1024,47683,2.079057,2.083663351212829,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.953E-03_bs1024_mlr1.953E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr6.910E-04_bs64_mlr6.910E-05_resume_d20b/train_log_31.txt,0.000691,64,762939,2.118968,2.1140933847328425,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr6.910E-04_bs64_mlr6.910E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.450E-04_bs2048_mlr3.450E-05_resume_d20b/train_log_31.txt,0.000345,2048,23841,2.142389,2.1423498324048653,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.450E-04_bs2048_mlr3.450E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr2.440E-04_bs2048_mlr2.440E-05_resume_d20b/train_log_31.txt,0.000244,2048,23841,2.16091,2.160984316620117,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr2.440E-04_bs2048_mlr2.440E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.450E-04_bs4096_mlr3.450E-05_resume_d20b/train_log_31.txt,0.000345,4096,11920,2.184323,2.1827105544431067,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.450E-04_bs4096_mlr3.450E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.906E-03_bs384_mlr3.906E-04_resume_d20b/train_log_31.txt,0.003906,384,127156,2.09443,2.096341837773694,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.906E-03_bs384_mlr3.906E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr9.770E-04_bs2048_mlr9.770E-05_resume_d20b/train_log_31.txt,0.000977,2048,23841,2.112192,2.1121662750605448,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr9.770E-04_bs2048_mlr9.770E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr6.910E-04_bs256_mlr6.910E-05_resume_d20b/train_log_31.txt,0.000691,256,190734,2.078421,2.083659020061919,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr6.910E-04_bs256_mlr6.910E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.381E-03_bs1024_mlr1.381E-04_resume_d20b/train_log_31.txt,0.001381,1024,47683,2.085441,2.09022921214587,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.381E-03_bs1024_mlr1.381E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr5.524E-03_bs704_mlr5.524E-04_resume_d20b/train_log_31.txt,0.005524,704,69358,2.081984,2.092452344447456,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr5.524E-03_bs704_mlr5.524E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.906E-03_bs1024_mlr3.906E-04_resume_d20b/train_log_31.txt,0.003906,1024,47683,2.081326,2.0860802913399654,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.906E-03_bs1024_mlr3.906E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.953E-03_bs1472_mlr1.953E-04_resume_d20b/train_log_31.txt,0.001953,1472,33171,2.091571,2.097957234794449,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.953E-03_bs1472_mlr1.953E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr4.880E-04_bs1024_mlr4.880E-05_resume_d20b/train_log_31.txt,0.000488,1024,47683,2.102718,2.1074597679679443,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr4.880E-04_bs1024_mlr4.880E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr2.762E-03_bs128_mlr2.762E-04_resume_d20b/train_log_31.txt,0.002762,128,381469,2.12769,2.12284329904883,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr2.762E-03_bs128_mlr2.762E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr5.524E-03_bs1024_mlr5.524E-04_resume_d20b/train_log_31.txt,0.005524,1024,47683,2.089927,2.094661952260143,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr5.524E-03_bs1024_mlr5.524E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.953E-03_bs256_mlr1.953E-04_resume_d20b/train_log_31.txt,0.001953,256,190734,2.078502,2.083410867286154,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.953E-03_bs256_mlr1.953E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr4.880E-04_bs128_mlr4.880E-05_resume_d20b/train_log_31.txt,0.000488,128,381469,2.097296,2.092269181493877,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr4.880E-04_bs128_mlr4.880E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.953E-03_bs704_mlr1.953E-04_resume_d20b/train_log_31.txt,0.001953,704,69358,2.071144,2.0810618508739296,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.953E-03_bs704_mlr1.953E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr6.910E-04_bs384_mlr6.910E-05_resume_d20b/train_log_31.txt,0.000691,384,127156,2.08383,2.0859915370079505,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr6.910E-04_bs384_mlr6.910E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr2.440E-04_bs1024_mlr2.440E-05_resume_d20b/train_log_31.txt,0.000244,1024,47683,2.130837,2.135527365437288,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr2.440E-04_bs1024_mlr2.440E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.953E-03_bs128_mlr1.953E-04_resume_d20b/train_log_31.txt,0.001953,128,381469,2.114993,2.10935516467482,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.953E-03_bs128_mlr1.953E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.953E-03_bs512_mlr1.953E-04_resume_d20b/train_log_31.txt,0.001953,512,95367,2.06811,2.0774126592335294,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.953E-03_bs512_mlr1.953E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.220E-04_bs4096_mlr1.220E-05_resume_d20b/train_log_31.txt,0.000122,4096,11920,2.295247,2.293419716198141,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.220E-04_bs4096_mlr1.220E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.953E-03_bs384_mlr1.953E-04_resume_d20b/train_log_31.txt,0.001953,384,127156,2.075637,2.077551067151074,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.953E-03_bs384_mlr1.953E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr5.524E-03_bs256_mlr5.524E-04_resume_d20b/train_log_31.txt,0.005524,256,190734,2.117854,2.1243955886665216,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr5.524E-03_bs256_mlr5.524E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.220E-04_bs1472_mlr1.220E-05_resume_d20b/train_log_31.txt,0.000122,1472,33171,2.190905,2.197743081091873,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.220E-04_bs1472_mlr1.220E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr4.880E-04_bs384_mlr4.880E-05_resume_d20b/train_log_31.txt,0.000488,384,127156,2.090544,2.092826240158251,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr4.880E-04_bs384_mlr4.880E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.381E-03_bs704_mlr1.381E-04_resume_d20b/train_log_31.txt,0.001381,704,69358,2.072127,2.0821962397973066,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.381E-03_bs704_mlr1.381E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.381E-03_bs64_mlr1.381E-04_resume_d20b/train_log_31.txt,0.001381,64,762939,2.14171,2.1369288806959617,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.381E-03_bs64_mlr1.381E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr4.880E-04_bs64_mlr4.880E-05_resume_d20b/train_log_31.txt,0.000488,64,762939,2.114796,2.108882270902568,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr4.880E-04_bs64_mlr4.880E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.220E-04_bs256_mlr1.220E-05_resume_d20b/train_log_31.txt,0.000122,256,190734,2.128974,2.134418774570181,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.220E-04_bs256_mlr1.220E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.450E-04_bs1472_mlr3.450E-05_resume_d20b/train_log_31.txt,0.000345,1472,33171,2.12356,2.130013430173107,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.450E-04_bs1472_mlr3.450E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.730E-04_bs1024_mlr1.730E-05_resume_d20b/train_log_31.txt,0.000173,1024,47683,2.148823,2.1538562986550835,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.730E-04_bs1024_mlr1.730E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr2.762E-03_bs4096_mlr2.762E-04_resume_d20b/train_log_31.txt,0.002762,4096,11920,2.139837,2.1382452240093937,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr2.762E-03_bs4096_mlr2.762E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr6.910E-04_bs1024_mlr6.910E-05_resume_d20b/train_log_31.txt,0.000691,1024,47683,2.092877,2.0976524201064666,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr6.910E-04_bs1024_mlr6.910E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.906E-03_bs512_mlr3.906E-04_resume_d20b/train_log_31.txt,0.003906,512,95367,2.081227,2.090203772981996,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.906E-03_bs512_mlr3.906E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.906E-03_bs704_mlr3.906E-04_resume_d20b/train_log_31.txt,0.003906,704,69358,2.078561,2.088523165525267,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr3.906E-03_bs704_mlr3.906E-04_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr6.910E-04_bs512_mlr6.910E-05_resume_d20b/train_log_31.txt,0.000691,512,95367,2.079305,2.088517980578036,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr6.910E-04_bs512_mlr6.910E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr2.440E-04_bs704_mlr2.440E-05_resume_d20b/train_log_31.txt,0.000244,704,69358,2.11525,2.125148339519676,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr2.440E-04_bs704_mlr2.440E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.220E-04_bs2048_mlr1.220E-05_resume_d20b/train_log_31.txt,0.000122,2048,23841,2.221142,2.2212772894978188,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.220E-04_bs2048_mlr1.220E-05_resume_d20b
/data/group-xiangyu/pretrain-playground/tensorboard_logs/llm-family-1b/D_N_93_resume_20b/step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.381E-03_bs1472_mlr1.381E-04_resume_d20b/train_log_31.txt,0.001381,1472,33171,2.090867,2.0972589989431527,2048,8192,16,16,100000000000,1073741824,93.13225746154784,7247757312,step2v2_0603_lr_bs_1b_dense_exp_d80b_lr1.381E-03_bs1472_mlr1.381E-04_resume_d20b
